"gender","reth","pool","compid","recno","race","ethnicity","age","pwgtp","ages","genders","commute","cars","state","row","age_months","temp_age_months","age_years","num","mean_logh","mean_logbw","logbw_resid","logh_resid","weight","height","Blood_mass","Brain_mass","Gonads_mass","Heart_mass","Kidneys_mass","Large_intestine_mass","Liver_mass","Lung_mass","Muscle_mass","Pancreas_mass","Skeleton_mass","Skin_mass","Small_intestine_mass","Spleen_mass","Stomach_mass","org_mass_sum","Adipose_flow","Brain_flow","CO","Gonads_flow","Heart_flow","Kidneys_flow","Large_intestine_flow","Liver_flow","Lung_flow","Muscle_flow","Pancreas_flow","Skeleton_flow","Skin_flow","Small_intestine_flow","Spleen_flow","Stomach_flow","Other_mass","q.adip","Adipose_mass","org_flow_check","weight_adj","BSA_adj","q.gliv","million.cells.per.gliver","hematocrit","log_serum_creat","serum_creat","gfr_est","bmi_adj","bmi","BSA","acprim","acsec","rooms","baths","bedrms","built","hequip","heatfuel","sewdis","lot","unitsf","water","control","income","doeid","nweight","hdd30yr","cdd30yr","kownrent","stories","stove","stovefuel","oven","ovenfuel","ovenuse","stoven","outgrill","dishwash","cwasher","washload","dryer","dryruse","tvcolor","numlaptop","numtablet","pcprint","moisture","prkgplc1","cooltype","tempniteac","numberac","numcfan","notmoist","highceil","windows","adqinsul","drafty","swim","cellar","region","urban","housetyp","famcat","inccat","family"
"Female","Non-Hispanic White",74,11208608,"2017000012991","W","N",52,12,"'52'","F",60,2,"12",11,630,630,52,11,5.09543903182754,4.28591827346179,0.0240627994085721,-0.0635860196009886,74.4390800088948,153.216662159782,3.28691523296206,4.22003649223578,0.306222473202548,0.888321163007454,0.766892552200166,0.804159016298499,3.58146237933958,8.93474376925194,3.28691523310491,0.222547074258603,18.9828806627198,3.28691523296206,1.62752944107179,8.93476194792464,0.522139642973759,21.6470945348392,72.8654197003831,108.133223507221,283.871205788475,0.180924885083128,51.8947884174986,152.90568599689,44.1295090000035,59.6886083475971,23.3265147626361,118.289386131777,8.9809657762618,41.5917837040494,48.0387829366199,86.2412033912207,26.8959111088922,8.76149808282638,11.4997224624192,0.443433812922666,3.28691523296206,0.913042748153651,22.6470945348392,9817.66015380943,0.0142971684723853,1,38.6189701127337,-0.133366503271942,0.87514429007913,76.046114576453,9.64718260427336,31.7094714571527,17799.2722800742,2,1,5,1,2,1930,1,2,1,3000,1250,1,11080587,32000,12904,34152.79236,4626,1320,1,20,0,NA,0,NA,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,74,NA,2,0,1,41,2,3,1,0,2,0,1,1,2,10
"Female","Non-Hispanic White",254,15151255,"2015001362348","W","N",44,11,"'44'","F",NA,1,"51",12,534,534,44,12,5.10632197900698,4.301434612815,-0.0315526785170337,-0.0321366123438657,71.5131918655676,159.841926365386,3.00359453504792,3.99372183783036,0.253481572901888,0.55807565806389,0.983719431713067,0.760870390952949,4.88536160351863,8.1499857267459,3.00359206851068,0.19029977436339,19.785674293822,3.00359207429581,1.29235596567555,8.16460973531566,0.38523170187797,22.8092225023849,83.2611223920303,105.431276167237,293.028507756466,0.179684127744684,44.0076244117603,138.960582240894,44.3786428605596,58.2702689392036,22.0034525436203,106.358053348079,8.22033686320573,40.0688130333967,43.8863818519452,105.188124582107,27.6367347980989,8.47734231859972,10.0954334264208,0.952615210076937,3.0035920685111,0.950224105535845,23.8092225023851,10281.742164908,0.225284775305838,1,36.3137598123293,-0.297331852925713,0.742797471942346,98.0787722478764,9.31888181314048,27.9901195013363,17819.1581890031,1,12,6,2,3,1960,4,1,1,7000,1250,1,11056599,48800,11038,20123.05045,2762,1247,1,10,0,NA,0,NA,2,1,0,1,1,3,1,3,3,1,1,1,0,0,1,70,NA,6,0,1,41,2,4,0,1,4,1,1,1,2,10
"Female","Non-Hispanic White",47,10605901,"2015000921840","W","N",49,21,"'7373500521171849'","FMMFFFMF",NA,2,"06",13,595,595,49,13,5.09936027831727,4.32534080750515,0.288411371413423,-0.0305677600857593,100.861892380304,158.982243237385,4.07182950903109,4.991387721452,0.372004530270415,0.897398105080896,1.01545184267415,1.13066666009773,4.47682481321171,11.0683785687095,4.07182950903109,0.415418744929646,26.6859386294737,4.07182950903109,2.61297287921855,11.0683801629825,0.537207488729251,23.7706570613032,96.6028549196489,131.027758962894,291.84570762077,0.235505097722246,57.0442429035574,220.70029043487,59.1312826759912,81.4303650203138,29.7086491093578,136.620055676575,12.089111316898,59.7928213349912,57.5888336188679,120.003963767222,35.0247425015953,11.4441428141709,19.3025441973494,0.148778021835903,4.07182950903109,0.932762556852115,24.7706570613032,10459.0399841875,0.412549241076351,1,46.6058633649735,-0.414261537441655,0.660828097373055,103.683155367761,9.8003206561691,39.9052348457562,21105.0612069636,5,12,3,1,1,1920,2,2,1,3000,600,1,11052716,40000,10717,25457.2226,5522,794,2,20,0,NA,0,NA,4,1,1,1,1,8,1,8,3,1,1,1,0,0,2,75,3,1,0,0,42,2,3,0,1,1,1,1,4,2,21
"Female","Other",228,14701900,"2015000360744","N","N",32,33,"'32116160'","FMFM",NA,2,"47",14,388,388,32,14,5.08305113039196,4.11988721833907,-0.570206339993964,-0.114559565289422,34.8022095765948,143.809795963127,1.47287457935532,1.92944230210192,0.120114894116965,0.392140795924389,0.412570651116004,0.409570138170634,1.7838744070156,4.00364336429213,1.47285827943753,0.180254860896185,9.69317109443824,4.0036437090556,0.856347924163903,4.00364389689005,0.186040417724918,22.6290280187413,33.1039572898587,46.6568862943238,270.696847064629,0.0777487558191654,19.2977193605184,69.1326823448863,19.3693791930694,26.882958318445,9.96745231041933,47.8381102906479,4.13456350744894,19.6086522170892,19.4169276136747,40.2537655730743,11.4919425020743,3.89716989657989,2.40915995832756,0.271926402177644,1.47285830356787,0.93085450501723,23.6290280351246,9715.51694246873,0.44809148261512,1,42.826239761833,-0.324545649702886,0.722855708748344,110.273959869215,11.4253343309951,16.8278982647479,11790.8847305828,1,12,6,5,4,2000,1,2,1,7000,1750,1,11030888,89900,15579,22858.6851,2557,1315,1,10,1,2,2,2,NA,0,1,1,1,7,1,7,2,1,3,1,0,1,1,76,NA,7,0,1,60,1,4,0,0,4,0,1,4,3,21
"Female","Non-Hispanic Black",271,14802512,"2018HU0498654","B","N",55,48,"'5855312226'","MFFFM",NA,2,"48",15,660,660,55,15,5.08904587227435,4.42982323736876,0.281857986837842,-0.013722552433482,111.239020518407,160.023922525346,4.44207075575431,5.56604980872393,0.443602416158517,1.29746748629071,1.46258466318154,1.42195377221315,7.46530970997418,12.0710804103069,4.44207075575434,0.368426594935252,24.946854176033,4.44207075575431,2.52078535629492,12.0748002160963,0.607637687833441,24.042154129199,115.390707024031,153.567148679536,293.278704049333,0.248992274339658,64.2667229153344,209.891217055217,69.9220496623128,81.6523302797296,32.5691188635767,156.955020008165,11.8498395639849,62.5663371817209,65.6566384961502,138.220440260481,36.0282038222562,13.2929546931403,23.2241851973477,0.779066670634566,4.44207075575431,0.930388787809278,25.042154129199,10550.5973135789,0.798475991887617,1,40.180020043605,-0.133158208813103,0.875326596771516,86.2777564940586,9.7791669584876,43.4397515619366,22236.6716641883,1,12,5,3,2,1980,1,1,1,3000,1250,1,11015586,0,10922,20519.0489,1230,1231,2,NA,0,NA,1,5,0,1,0,0,0,NA,0,NA,2,1,2,1,0,NA,1,75,NA,1,0,1,20,1,4,0,NA,4,1,2,3,1,20
"Male","Non-Hispanic White",260,15000400,"2015000076268","W","N",59,42,"'5956'","MF",141,2,"50",16,711,711,59,16,5.182078694307,4.53532994302556,-0.0642916328054952,-0.0603546961452601,87.4474734971617,167.624104308245,3.13363526331878,3.94871778204229,0.165215672741617,0.954485228341965,0.512669914040135,1.10492601819456,7.30298388939856,8.51713004446707,3.13363526331878,0.542868798557517,28.3053026437652,3.13363526331878,1.9367175565922,8.51810379313381,0.224472230586128,26.9060790899281,47.970698299105,118.243679161641,315.836083000766,0.49198736870058,43.1136703926231,180.943813735701,39.7969635042864,63.4837393289449,24.742877177992,175.020442382302,9.52554848113878,51.5012882120551,50.3666178176722,87.7002630829162,27.7466085872983,9.90540072012426,12.8793388720255,0.0486691359078207,3.13363526331878,0.940223717272662,27.9060790899281,11398.9905890881,0.552440378477899,1,44.1954462250959,-0.0248877301904562,0.975419416033284,84.5223512708647,9.93175231517519,31.1224892813809,20178.5807912614,1,12,5,1,3,1960,3,1,2,7000,900,1,11057863,48700,10119,23233.95813,900,4782,1,10,1,5,1,5,1,1,1,1,1,3,1,0,2,1,2,1,0,1,1,80,NA,6,0,0,30,2,4,2,0,4,1,1,3,2,20
"Female","Non-Hispanic White",119,11703700,"2016000717820","W","N",21,12,"'2101454511'","FMFMM",NA,2,"17",17,256,256,21,17,5.10564619105629,4.18389510835744,-0.273571999367928,0.031146799318551,49.9150773783492,170.169158169644,1.97755685837722,2.70027238125384,0.18816362258029,0.317721767322432,0.579473174960816,0.635468639947558,4.34963462066188,5.37555330422914,1.9775568562824,0.232200070459139,12.9016571158151,5.37252401960283,1.02083168065058,5.375556867124,0.293984078217812,24.2407799147593,51.3455237113349,76.9031974891184,307.11602818784,0.132994051847591,34.6114238687474,97.4331203908771,30.2251544834678,39.1060840491048,15.1834851804225,70.0367128189585,6.27712336177738,29.5104815724044,29.1935191605538,67.3233499129937,19.9851381728517,6.16537999043348,4.63936546456538,0.533554443049606,1.97755685629877,0.944171712556277,25.2407799147678,10922.9654470159,0.193421877500001,1,42.9948907643074,-0.493930616252714,0.610223121188704,129.572427566034,8.71647861995252,17.2373320575208,15360.4892657955,1,12,5,5,3,1960,1,2,1,7000,1750,1,11044838,40000,14102,27916.97517,5388,1057,2,10,0,NA,0,NA,4,1,1,0,1,12,1,12,2,0,2,0,0,0,2,65,2,0,0,0,30,3,3,0,1,2,1,1,4,2,21
"Male","Other Hispanic",175,12400400,"2015001289293","O","O",29,48,"'2926'","MF",10,2,"24",18,352,352,29,18,5.14356478145426,4.38367439483019,-0.290795427444617,-0.0679870627691787,59.912128717386,160.064637604997,2.0990112722578,3.20774737265043,0.113493319247899,0.606339640144923,0.713607615329559,0.604896208823502,3.79309067479384,5.7057033839501,2.0990112722578,0.438038739915673,19.4306663163485,5.7057002346935,1.25412765833577,5.70570419321377,0.425436567595687,27.5430238080339,32.3994928872382,78.5016755734555,305.092083670405,0.337335974502564,25.4908334319431,112.785422589062,27.3013714608764,42.0641350802741,16.00979306752,98.5570346457556,6.31283953135217,33.4044834992067,35.6187920597706,67.5450127398898,20.0101020085929,6.84945453475735,5.91054297556942,0.385969280355137,2.09901127225782,0.941904396484546,28.5430238080339,11265.3953449192,0.558867279803117,1,47.1030291397687,0.1147928515692,1.12164106731819,88.135961236999,11.1406155729609,23.3842776675357,16321.2652451507,1,12,4,1,2,2014,1,2,1,NA,900,1,11001687,0,12334,25512.41354,3429,1665,1,NA,0,NA,0,NA,3,1,0,0,1,3,1,3,3,2,1,0,0,NA,1,70,NA,1,0,NA,30,1,4,0,NA,3,0,3,3,1,20
"Male","Non-Hispanic White",82,11201109,"2014000295544","W","N",48,39,"'48154348'","MFFF",25,2,"12",19,577,577,48,19,5.18642938124512,4.46102738025378,-0.211122341429088,-0.0265632830772324,70.0987553704179,174.141136226706,2.56874693071481,3.39463036583903,0.143688586869826,0.860788093769088,1.15445942200377,0.918224920752496,4.88756430113922,6.98196079670671,2.56874693071481,0.332247499949237,23.748806854802,2.56874693071481,1.48380589906012,6.98257753037734,0.471913129169372,26.2890857920797,44.5618069042191,102.882317182048,325.001542777519,0.411042250522461,32.1350531440098,166.825982839797,33.7915559317513,56.5812539440811,20.8711678871833,153.554164695799,8.61854092540378,42.8680016426697,41.2474781414189,83.4909038950366,23.8234648244929,7.94498541515484,8.46310024712041,0.0520922111002943,2.56874693071481,0.981746354652847,27.2890857920797,11489.3095315467,0.317009151987035,1,43.3075429306925,-0.220879549150118,0.80181325356175,105.536482219578,8.99883397004578,23.1157271405673,18414.2735310007,6,12,4,1,2,1960,8,1,1,15000,400,1,11034789,0,12196,22603.12064,6930,581,1,10,0,NA,0,NA,4,1,1,1,1,3,1,3,1,0,0,0,0,1,1,68,NA,5,0,1,30,2,3,0,1,2,0,1,4,1,21
"Female","Other Hispanic",259,14803700,"2014000331890","W","O",53,12,"'5753'","MF",4,1,"48",20,644,644,53,20,5.05109720244551,4.29555159075388,-0.401277064539068,0.00730952676660425,49.1204048671739,157.339631873766,2.2818708952,2.72574949021532,0.220978783193619,0.607510601612926,0.376920461060805,0.590603387010005,2.45275621468495,6.20274273950689,2.2818708952,0.364321003996186,13.2082967053312,2.2818708952,1.45689429166388,6.20276818931174,0.315317572492201,20.526373367077,60.4541517617334,79.892568265104,289.581252418757,0.135729461963417,35.4926576165818,122.399239159359,30.9287285747941,43.6457623249347,16.5196757922482,77.3294402681072,7.55147288707147,31.0684954635742,37.3639421763461,73.7711726303259,19.2642289420532,6.88337183793725,5.26806184466171,0.913879269946804,2.28187089683251,0.972629011072541,21.5263733677924,9699.58713506476,0.225459359638733,1,39.8219386280187,-0.263610547504988,0.768272687115909,88.3919022162372,8.69550099777737,19.8420106460108,14652.063202547,1,1,8,2,5,1990,1,1,1,7000,1250,1,11005227,0,13011,24069.1501,2514,1956,2,10,0,NA,0,NA,0,1,1,1,1,3,1,3,2,0,0,0,0,1,1,75,NA,0,0,1,30,2,3,0,0,4,1,1,3,1,20
